article_id,t_dat,price,prod_name
130035001,2019-06-07,13.5423728813559,Black Umbrella
108775015,2019-12-14,7.6101694915254,Strap top
108775015,2019-12-14,7.6101694915254,Strap top
108775051,2018-12-06,5.0677966101694,Strap top (1)
108775044,2018-12-06,8.457627118644,Strap top
108775015,2018-12-06,8.457627118644,Strap top
111593001,2019-08-14,16.9322033898305,Support 40 den 1p Tights
111565001,2020-05-02,8.457627118644,20 den 1p Stockings
111586001,2018-09-25,16.9322033898305,Shape Up 30 den 1p Tights
108775044,2018-12-27,8.457627118644,Strap top
108775044,2018-12-27,8.457627118644,Strap top
111586001,2020-01-04,4.2203389830508,Shape Up 30 den 1p Tights
111586001,2020-01-04,4.2203389830508,Shape Up 30 den 1p Tights
111586001,2020-01-04,4.2203389830508,Shape Up 30 den 1p Tights
111586001,2020-01-04,4.2203389830508,Shape Up 30 den 1p Tights
108775015,2018-10-26,8.457627118644,Strap top
111586001,2020-09-03,16.9322033898305,Shape Up 30 den 1p Tights
111593001,2018-10-12,16.9322033898305,Support 40 den 1p Tights
130035001,2020-08-27,13.5423728813559,Black Umbrella
110065001,2018-10-18,25.4067796610169,OP T-shirt (Idro)
108775015,2018-12-31,8.457627118644,Strap top
108775015,2018-12-31,8.457627118644,Strap top
108775015,2019-05-02,7.8813559322033,Strap top
108775015,2019-05-02,7.8983050847457,Strap top
111593001,2019-11-25,13.0169491525423,Support 40 den 1p Tights
108775015,2018-10-20,8.457627118644,Strap top
108775015,2019-05-31,7.7118644067796005,Strap top
108775015,2019-05-31,6.8644067796609995,Strap top
111609001,2018-11-16,9.677966101694901,200 den 1p Tights
111609001,2018-10-18,9.677966101694901,200 den 1p Tights
111593001,2018-10-31,11.2881355932203,Support 40 den 1p Tights
108775044,2019-05-15,8.457627118644,Strap top
108775015,2019-03-29,8.457627118644,Strap top
108775015,2019-03-29,8.457627118644,Strap top
111593001,2018-12-23,11.2881355932203,Support 40 den 1p Tights
111593001,2018-12-23,11.2881355932203,Support 40 den 1p Tights
111593001,2018-12-23,11.2881355932203,Support 40 den 1p Tights
111593001,2019-02-15,11.2881355932203,Support 40 den 1p Tights
111593001,2019-02-15,11.2881355932203,Support 40 den 1p Tights
111593001,2019-02-15,11.2881355932203,Support 40 den 1p Tights
111593001,2019-03-13,11.2881355932203,Support 40 den 1p Tights
111593001,2019-03-13,11.2881355932203,Support 40 den 1p Tights
111593001,2019-03-30,11.2881355932203,Support 40 den 1p Tights
111593001,2019-03-30,11.2881355932203,Support 40 den 1p Tights
111586001,2019-05-24,11.2881355932203,Shape Up 30 den 1p Tights
111586001,2019-05-24,11.2881355932203,Shape Up 30 den 1p Tights
111593001,2020-02-07,11.2881355932203,Support 40 den 1p Tights
111593001,2020-02-07,11.2881355932203,Support 40 den 1p Tights
111593001,2020-02-07,11.2881355932203,Support 40 den 1p Tights
108775015,2019-01-15,8.457627118644,Strap top
108775044,2019-01-15,8.457627118644,Strap top
111609001,2019-06-18,13.5423728813559,200 den 1p Tights
111565001,2018-12-29,8.457627118644,20 den 1p Stockings
111593001,2018-11-17,11.2881355932203,Support 40 den 1p Tights
111586001,2018-11-28,11.2881355932203,Shape Up 30 den 1p Tights
111586001,2019-09-18,9.033898305084701,Shape Up 30 den 1p Tights
108775015,2019-03-08,8.457627118644,Strap top
108775015,2019-03-08,8.457627118644,Strap top
108775015,2019-03-08,8.457627118644,Strap top
108775015,2019-03-08,8.457627118644,Strap top
111586001,2019-02-27,16.9322033898305,Shape Up 30 den 1p Tights
108775015,2018-11-10,8.457627118644,Strap top
111586001,2019-04-05,16.9322033898305,Shape Up 30 den 1p Tights
111593001,2019-08-14,11.2881355932203,Support 40 den 1p Tights
111593001,2019-08-14,11.2881355932203,Support 40 den 1p Tights
111593001,2019-12-20,10.2881355932203,Support 40 den 1p Tights
111593001,2019-12-20,10.2881355932203,Support 40 den 1p Tights
111593001,2019-12-20,10.2881355932203,Support 40 den 1p Tights
111565001,2020-01-22,5.5932203389829995,20 den 1p Stockings
108775015,2019-02-24,8.457627118644,Strap top
129085001,2019-07-26,16.9322033898305,Pirate Leggings (1)
126589006,2018-10-16,3.3728813559321997,2p Claw
111586001,2018-09-26,12.0847457627118,Shape Up 30 den 1p Tights
111586001,2018-10-04,12.1016949152542,Shape Up 30 den 1p Tights
111586001,2018-11-24,9.033898305084701,Shape Up 30 den 1p Tights
111586001,2018-11-24,9.0169491525423,Shape Up 30 den 1p Tights
111593001,2018-11-24,9.033898305084701,Support 40 den 1p Tights
111609001,2019-11-23,9.9830508474576,200 den 1p Tights
108775044,2019-04-17,8.457627118644,Strap top
108775044,2019-04-17,8.457627118644,Strap top
126589006,2018-12-14,5.0677966101694,2p Claw
110065002,2018-09-20,25.4067796610169,OP T-shirt (Idro)
111593001,2019-12-15,13.1186440677966,Support 40 den 1p Tights
111593001,2019-12-15,13.1186440677966,Support 40 den 1p Tights
111593001,2019-12-15,11.0169491525423,Support 40 den 1p Tights
108775044,2019-01-30,8.457627118644,Strap top
108775044,2019-01-30,8.457627118644,Strap top
108775015,2019-01-30,8.457627118644,Strap top
108775015,2019-01-30,8.457627118644,Strap top
108775015,2019-01-30,8.457627118644,Strap top
111565001,2019-07-19,1.6779661016949001,20 den 1p Stockings
108775044,2019-04-03,8.457627118644,Strap top
108775044,2019-04-03,8.457627118644,Strap top
108775044,2019-06-10,8.457627118644,Strap top
108775044,2019-08-27,8.457627118644,Strap top
108775044,2019-02-06,8.457627118644,Strap top
108775044,2019-02-06,8.457627118644,Strap top
108775015,2019-02-06,8.457627118644,Strap top
108775015,2019-02-06,8.457627118644,Strap top
108775044,2018-11-28,8.457627118644,Strap top
108775044,2018-11-28,8.457627118644,Strap top
108775015,2018-11-28,8.457627118644,Strap top
108775015,2018-11-28,8.457627118644,Strap top
111586001,2020-08-29,16.9322033898305,Shape Up 30 den 1p Tights
111593001,2020-08-29,16.9322033898305,Support 40 den 1p Tights
111593001,2018-12-29,11.2881355932203,Support 40 den 1p Tights
111593001,2018-12-29,11.2881355932203,Support 40 den 1p Tights
111593001,2018-12-29,11.2881355932203,Support 40 den 1p Tights
110065011,2019-01-02,15.2372881355932,OP T-shirt (Idro)
111593001,2019-06-13,11.2881355932203,Support 40 den 1p Tights
111593001,2019-06-13,11.2881355932203,Support 40 den 1p Tights
108775015,2019-01-08,8.457627118644,Strap top
108775015,2019-01-08,8.457627118644,Strap top
108775015,2019-01-08,8.457627118644,Strap top
108775015,2019-01-08,8.457627118644,Strap top
108775044,2019-01-24,3.3728813559321997,Strap top
108775044,2019-06-13,8.457627118644,Strap top
111565001,2020-01-20,8.457627118644,20 den 1p Stockings
111565001,2020-02-20,5.6440677966101,20 den 1p Stockings
111565001,2020-02-20,5.6271186440677,20 den 1p Stockings
111565001,2020-02-20,5.6440677966101,20 den 1p Stockings
108775044,2019-06-01,8.457627118644,Strap top
110065011,2018-12-23,13.5423728813559,OP T-shirt (Idro)
111593001,2020-02-14,11.4406779661016,Support 40 den 1p Tights
108775015,2019-01-19,8.457627118644,Strap top
110065011,2018-10-26,20.355932203389802,OP T-shirt (Idro)
129085001,2019-07-04,16.9322033898305,Pirate Leggings (1)
129085001,2019-09-12,16.9322033898305,Pirate Leggings (1)
111565001,2020-08-27,2.6949152542371997,20 den 1p Stockings
111565001,2020-08-27,2.6949152542371997,20 den 1p Stockings
108775015,2019-01-27,8.457627118644,Strap top
111586001,2019-12-28,11.2881355932203,Shape Up 30 den 1p Tights
108775015,2019-09-29,8.457627118644,Strap top
110065001,2019-05-27,25.4067796610169,OP T-shirt (Idro)
110065001,2019-08-05,25.4067796610169,OP T-shirt (Idro)
108775044,2019-01-03,8.457627118644,Strap top
108775044,2019-01-03,8.457627118644,Strap top
111565001,2020-02-12,6.9830508474576,20 den 1p Stockings
111593001,2019-12-06,13.0169491525423,Support 40 den 1p Tights
111586001,2019-10-19,9.033898305084701,Shape Up 30 den 1p Tights
111586001,2019-10-19,9.0169491525423,Shape Up 30 den 1p Tights
111586001,2019-12-19,13.762711864406699,Shape Up 30 den 1p Tights
111593001,2018-11-09,16.9322033898305,Support 40 den 1p Tights
111586001,2019-01-06,16.9322033898305,Shape Up 30 den 1p Tights
108775015,2018-12-31,8.457627118644,Strap top
108775015,2018-12-31,8.457627118644,Strap top
130035001,2020-06-26,13.5423728813559,Black Umbrella
108775044,2020-01-25,8.457627118644,Strap top
108775044,2020-01-25,8.457627118644,Strap top
110065001,2019-06-25,25.4067796610169,OP T-shirt (Idro)
111593001,2018-11-30,11.2881355932203,Support 40 den 1p Tights
108775044,2019-03-25,8.457627118644,Strap top
108775044,2019-03-25,8.457627118644,Strap top
108775044,2019-05-29,8.457627118644,Strap top
108775044,2019-05-29,8.457627118644,Strap top
108775015,2019-04-08,8.457627118644,Strap top
108775015,2019-04-08,8.457627118644,Strap top
111586001,2019-10-12,16.1525423728813,Shape Up 30 den 1p Tights
111593001,2018-12-24,11.2881355932203,Support 40 den 1p Tights
108775044,2018-12-04,8.457627118644,Strap top
108775044,2018-12-04,8.457627118644,Strap top
108775015,2018-12-04,8.457627118644,Strap top
108775015,2018-12-04,8.457627118644,Strap top
110065001,2018-10-11,20.3389830508474,OP T-shirt (Idro)
111586001,2019-09-24,11.2881355932203,Shape Up 30 den 1p Tights
108775015,2019-03-21,8.457627118644,Strap top
111609001,2019-05-17,9.3728813559322,200 den 1p Tights
126589006,2018-10-05,5.0677966101694,2p Claw
111609001,2019-10-14,9.3728813559322,200 den 1p Tights
130035001,2019-09-05,6.7627118644067,Black Umbrella
111586001,2019-09-07,10.1525423728813,Shape Up 30 den 1p Tights
111609001,2020-01-23,4.6271186440677,200 den 1p Tights
111609001,2020-02-05,5.0508474576271,200 den 1p Tights
130035001,2020-08-29,7.1016949152542,Black Umbrella
110065011,2018-09-24,25.4067796610169,OP T-shirt (Idro)
108775015,2018-11-07,8.457627118644,Strap top
108775015,2018-11-07,8.457627118644,Strap top
108775015,2018-11-07,8.457627118644,Strap top
111593001,2019-09-28,13.5423728813559,Support 40 den 1p Tights
108775015,2019-12-10,8.457627118644,Strap top
111586001,2018-11-28,10.728813559322,Shape Up 30 den 1p Tights
111593001,2018-11-28,10.711864406779599,Support 40 den 1p Tights
111593001,2018-11-28,10.728813559322,Support 40 den 1p Tights
111586001,2020-02-01,16.9322033898305,Shape Up 30 den 1p Tights
111593001,2018-12-06,16.9322033898305,Support 40 den 1p Tights
111586001,2019-10-11,11.2881355932203,Shape Up 30 den 1p Tights
111593001,2018-10-27,13.0169491525423,Support 40 den 1p Tights
108775015,2019-04-17,8.457627118644,Strap top
108775044,2019-04-17,8.457627118644,Strap top
108775044,2019-04-22,8.457627118644,Strap top
108775015,2019-01-25,7.338983050847401,Strap top
108775015,2019-01-25,7.338983050847401,Strap top
108775015,2019-03-21,8.457627118644,Strap top
108775015,2019-03-21,8.457627118644,Strap top
108775015,2018-11-06,8.457627118644,Strap top
108775015,2018-11-08,8.457627118644,Strap top
130035001,2019-11-02,13.5423728813559,Black Umbrella
110065002,2019-02-20,11.5084745762711,OP T-shirt (Idro)
108775044,2019-04-29,8.457627118644,Strap top
110065001,2018-10-10,25.4067796610169,OP T-shirt (Idro)
110065001,2019-09-30,25.4067796610169,OP T-shirt (Idro)
110065011,2018-09-26,25.4067796610169,OP T-shirt (Idro)
111593001,2019-10-15,12.1016949152542,Support 40 den 1p Tights
108775015,2019-04-03,8.457627118644,Strap top
111609001,2019-08-06,1.3389830508474,200 den 1p Tights
118458029,2018-11-25,22.864406779661,Jerry jogger bottoms
108775015,2018-09-30,8.457627118644,Strap top
108775015,2018-09-30,8.457627118644,Strap top
129085001,2019-09-01,16.9322033898305,Pirate Leggings (1)
111586001,2019-12-29,16.9322033898305,Shape Up 30 den 1p Tights
108775015,2018-10-03,8.457627118644,Strap top
111586001,2019-11-01,11.2881355932203,Shape Up 30 den 1p Tights
111586001,2020-01-07,16.9322033898305,Shape Up 30 den 1p Tights
111565001,2018-10-22,8.457627118644,20 den 1p Stockings
108775044,2020-06-23,8.457627118644,Strap top
111565001,2018-12-18,8.457627118644,20 den 1p Stockings
129085001,2019-06-26,11.847457627118601,Pirate Leggings (1)
111586001,2019-10-05,16.9322033898305,Shape Up 30 den 1p Tights
111609001,2020-08-01,8.457627118644,200 den 1p Tights
118458003,2018-11-18,23.7118644067796,Jerry jogger bottoms
108775044,2018-09-25,8.457627118644,Strap top
108775015,2018-09-25,8.457627118644,Strap top
118458004,2018-11-15,33.881355932203306,Jerry jogger bottoms
118458004,2018-11-15,33.881355932203306,Jerry jogger bottoms
108775044,2018-10-03,8.457627118644,Strap top
108775044,2018-10-03,8.457627118644,Strap top
108775015,2018-10-03,8.457627118644,Strap top
111593001,2019-10-03,16.9322033898305,Support 40 den 1p Tights
108775015,2018-12-24,8.457627118644,Strap top
111593001,2020-02-14,11.728813559321999,Support 40 den 1p Tights
111586001,2019-11-29,8.1355932203389,Shape Up 30 den 1p Tights
111586001,2019-11-29,8.1355932203389,Shape Up 30 den 1p Tights
111593001,2019-11-29,8.1186440677966,Support 40 den 1p Tights
111593001,2019-12-28,10.1525423728813,Support 40 den 1p Tights
111593001,2019-12-28,10.1694915254237,Support 40 den 1p Tights
110065001,2019-03-02,22.864406779661,OP T-shirt (Idro)
110065001,2019-03-02,22.864406779661,OP T-shirt (Idro)
108775015,2019-02-27,8.084745762711801,Strap top
111565001,2020-02-11,8.457627118644,20 den 1p Stockings
108775015,2018-12-16,8.457627118644,Strap top
111593001,2018-12-22,16.9322033898305,Support 40 den 1p Tights
111593001,2019-09-30,16.9322033898305,Support 40 den 1p Tights
111593001,2019-12-21,9.033898305084701,Support 40 den 1p Tights
108775044,2018-12-09,7.6101694915254,Strap top
110065001,2019-07-02,25.4067796610169,OP T-shirt (Idro)
111609001,2019-12-13,9.135593220338901,200 den 1p Tights
111586001,2019-12-13,11.4406779661016,Shape Up 30 den 1p Tights
111593001,2020-03-07,11.4745762711864,Support 40 den 1p Tights
111586001,2020-02-08,16.9322033898305,Shape Up 30 den 1p Tights
108775044,2019-12-26,7.779661016949101,Strap top
111609001,2019-11-04,9.915254237288101,200 den 1p Tights
111593001,2019-07-30,16.9322033898305,Support 40 den 1p Tights
108775044,2019-06-04,8.457627118644,Strap top
108775044,2019-06-06,7.8983050847457,Strap top
111586001,2019-09-24,11.2881355932203,Shape Up 30 den 1p Tights
111586001,2019-09-24,11.2881355932203,Shape Up 30 den 1p Tights
108775015,2018-12-01,8.457627118644,Strap top
111586001,2018-10-21,11.2881355932203,Shape Up 30 den 1p Tights
111586001,2019-12-03,12.3898305084745,Shape Up 30 den 1p Tights
111593001,2019-12-19,11.2881355932203,Support 40 den 1p Tights
111593001,2019-12-19,11.2881355932203,Support 40 den 1p Tights
111593001,2018-09-25,13.5423728813559,Support 40 den 1p Tights
111565001,2019-03-14,8.457627118644,20 den 1p Stockings
110065011,2018-09-29,25.4067796610169,OP T-shirt (Idro)
110065001,2018-10-07,25.4067796610169,OP T-shirt (Idro)
110065001,2018-10-07,25.4067796610169,OP T-shirt (Idro)
111593001,2019-04-19,10.1525423728813,Support 40 den 1p Tights
111593001,2019-04-19,10.2033898305084,Support 40 den 1p Tights
111593001,2019-12-13,11.2881355932203,Support 40 den 1p Tights
111593001,2018-12-16,11.2881355932203,Support 40 den 1p Tights
111593001,2020-01-05,11.2881355932203,Support 40 den 1p Tights
130035001,2019-10-27,12.711864406779599,Black Umbrella
129085001,2020-07-23,16.9322033898305,Pirate Leggings (1)
108775015,2018-11-16,8.457627118644,Strap top
111586001,2018-12-01,12.0847457627118,Shape Up 30 den 1p Tights
108775044,2019-04-20,7.6101694915254,Strap top
111593001,2019-03-22,16.9322033898305,Support 40 den 1p Tights
111586001,2020-01-20,13.0338983050847,Shape Up 30 den 1p Tights
111565001,2020-07-11,8.457627118644,20 den 1p Stockings
111609001,2018-11-01,13.5423728813559,200 den 1p Tights
111586001,2018-10-22,11.2881355932203,Shape Up 30 den 1p Tights
108775015,2018-10-14,8.457627118644,Strap top
108775015,2019-02-08,8.457627118644,Strap top
108775044,2018-11-12,8.457627118644,Strap top
108775015,2018-11-12,8.457627118644,Strap top
111586001,2019-11-09,13.5593220338983,Shape Up 30 den 1p Tights
111593001,2019-11-09,13.5423728813559,Support 40 den 1p Tights
129085001,2019-07-26,13.2711864406779,Pirate Leggings (1)
108775015,2018-09-28,8.457627118644,Strap top
108775015,2018-11-06,7.7457627118643995,Strap top
108775015,2018-11-06,7.7457627118643995,Strap top
108775044,2019-03-20,8.2881355932203,Strap top
108775015,2019-03-20,8.2881355932203,Strap top
108775044,2019-05-20,6.5762711864406,Strap top
111586001,2019-12-21,16.9322033898305,Shape Up 30 den 1p Tights
108775044,2018-11-04,8.457627118644,Strap top
108775044,2018-11-04,8.457627118644,Strap top
110065011,2018-12-20,13.5423728813559,OP T-shirt (Idro)
110065011,2018-12-20,13.5423728813559,OP T-shirt (Idro)
108775015,2019-03-27,8.457627118644,Strap top
108775015,2019-04-10,8.457627118644,Strap top
108775044,2019-04-10,8.457627118644,Strap top
111586001,2018-11-07,11.2881355932203,Shape Up 30 den 1p Tights
111586001,2018-11-07,11.2881355932203,Shape Up 30 den 1p Tights
111586001,2018-11-07,11.2881355932203,Shape Up 30 den 1p Tights
111593001,2018-09-29,9.033898305084701,Support 40 den 1p Tights
111593001,2018-09-29,9.033898305084701,Support 40 den 1p Tights
111593001,2018-09-29,9.0169491525423,Support 40 den 1p Tights
111586001,2018-12-31,11.2881355932203,Shape Up 30 den 1p Tights
111586001,2019-08-02,11.2881355932203,Shape Up 30 den 1p Tights
111593001,2019-08-02,11.2881355932203,Support 40 den 1p Tights
108775015,2018-11-16,8.457627118644,Strap top
108775015,2018-11-16,8.457627118644,Strap top
108775015,2018-11-25,6.779661016949101,Strap top
108775015,2018-11-25,6.728813559322,Strap top
108775015,2018-11-25,6.779661016949101,Strap top
108775015,2018-11-25,6.779661016949101,Strap top
108775044,2018-11-25,6.7627118644067,Strap top
108775044,2018-11-25,6.7627118644067,Strap top
108775044,2018-11-25,6.7627118644067,Strap top
108775044,2018-11-25,6.7627118644067,Strap top
111565001,2019-02-15,7.2711864406779005,20 den 1p Stockings
111593001,2018-09-25,16.9322033898305,Support 40 den 1p Tights
111593001,2018-09-25,16.9322033898305,Support 40 den 1p Tights
111593001,2018-09-25,16.9322033898305,Support 40 den 1p Tights
108775015,2018-12-28,8.457627118644,Strap top
111565001,2019-05-24,0.8305084745762,20 den 1p Stockings
111565001,2020-06-18,8.457627118644,20 den 1p Stockings
111586001,2018-11-03,13.847457627118601,Shape Up 30 den 1p Tights
110065011,2019-01-30,25.4067796610169,OP T-shirt (Idro)
108775044,2018-09-29,8.457627118644,Strap top
108775044,2018-09-29,8.457627118644,Strap top
108775044,2018-09-29,8.457627118644,Strap top
108775044,2018-09-29,8.457627118644,Strap top
108775044,2019-06-29,8.457627118644,Strap top
108775044,2019-06-29,8.457627118644,Strap top
114428030,2019-04-01,13.5423728813559,Alice BANDEAU 2-p
111586001,2019-12-20,13.0338983050847,Shape Up 30 den 1p Tights
110065001,2019-12-28,5.3728813559322,OP T-shirt (Idro)
111609001,2018-10-10,13.5423728813559,200 den 1p Tights
111593001,2018-10-26,16.9322033898305,Support 40 den 1p Tights
111586001,2019-02-02,11.2881355932203,Shape Up 30 den 1p Tights
111586001,2019-02-02,11.2881355932203,Shape Up 30 den 1p Tights
111586001,2019-02-02,11.2881355932203,Shape Up 30 den 1p Tights
111586001,2019-10-05,16.9322033898305,Shape Up 30 den 1p Tights
111586001,2020-01-31,12.1016949152542,Shape Up 30 den 1p Tights
